Date,Market Cap,Total Supply,Max Supply,Crypto,Category,Price (USD),Symbol
2023-04-21,0.0,768830.8618045729,768830.8618045729,Bittensor,AI,53.62751989523553,BT
2023-04-22,0.0,687264.1756568031,687264.1756568031,Bittensor,AI,53.483224535851775,BT
2023-04-23,0.0,713898.5241064447,713898.5241064447,Bittensor,AI,51.04575979743822,BT
2023-04-24,0.0,1062561.849005327,1062561.849005327,Bittensor,AI,47.91868581263929,BT
2023-04-25,0.0,1298144.666776938,1298144.666776938,Bittensor,AI,48.50408588777271,BT
2023-04-26,0.0,632636.2877279246,632636.2877279246,Bittensor,AI,46.77783170711323,BT
2023-04-27,0.0,884430.7461845876,884430.7461845876,Bittensor,AI,48.99153076217932,BT
2023-04-28,0.0,618301.9207793823,618301.9207793823,Bittensor,AI,47.04280044220323,BT
2023-04-29,0.0,614186.0715547143,614186.0715547143,Bittensor,AI,48.330388407126414,BT
2023-04-30,0.0,887403.4290583212,887403.4290583212,Bittensor,AI,44.76622457605757,BT
2023-05-01,0.0,830318.5976957014,830318.5976957014,Bittensor,AI,42.31374271023046,BT
2023-05-02,0.0,755808.2406684121,755808.2406684121,Bittensor,AI,41.416058328287,BT
2023-05-03,0.0,721237.7960429264,721237.7960429264,Bittensor,AI,44.37140535441348,BT
2023-05-04,0.0,656511.5344309517,656511.5344309517,Bittensor,AI,47.24018279170058,BT
2023-05-05,0.0,770219.3601058498,770219.3601058498,Bittensor,AI,43.51931032811923,BT
2023-05-06,0.0,388178.7790766354,388178.7790766354,Bittensor,AI,40.241618149296364,BT
2023-05-07,0.0,444139.49208410113,444139.49208410113,Bittensor,AI,38.923550862357736,BT
2023-05-08,0.0,427149.9200242061,427149.9200242061,Bittensor,AI,43.18327013440544,BT
2023-05-09,0.0,478938.6330251353,478938.6330251353,Bittensor,AI,40.908516168133374,BT
2023-05-10,0.0,397062.41860192135,397062.41860192135,Bittensor,AI,39.25525252942442,BT
2023-05-11,0.0,491927.50702352176,491927.50702352176,Bittensor,AI,39.56062275262301,BT
2023-05-12,0.0,393241.8056833026,393241.8056833026,Bittensor,AI,37.88897152623255,BT
2023-05-13,0.0,406497.2901655861,406497.2901655861,Bittensor,AI,35.343171075239674,BT
2023-05-14,0.0,498991.1568941533,498991.1568941533,Bittensor,AI,35.331772506690456,BT
2023-05-15,0.0,492045.93770378607,492045.93770378607,Bittensor,AI,35.14489509475875,BT
2023-05-16,0.0,460511.02987201087,460511.02987201087,Bittensor,AI,34.33179024987307,BT
2023-05-17,0.0,376865.9158534673,376865.9158534673,Bittensor,AI,43.93291284310533,BT
2023-05-18,0.0,422049.57855037175,422049.57855037175,Bittensor,AI,49.98541883761887,BT
2023-05-19,0.0,401999.6717882608,401999.6717882608,Bittensor,AI,48.01303167760117,BT
2023-05-20,0.0,474673.8700517655,474673.8700517655,Bittensor,AI,49.84836031657055,BT
2023-05-21,0.0,361135.44923688873,361135.44923688873,Bittensor,AI,53.97429160421348,BT
2023-05-22,0.0,381946.9495358013,381946.9495358013,Bittensor,AI,47.951368260873,BT
2023-05-23,0.0,164007.11118288277,164007.11118288277,Bittensor,AI,48.62136985406309,BT
2023-05-24,0.0,84337.52982934413,84337.52982934413,Bittensor,AI,49.50351584416144,BT
2023-05-25,0.0,123233.26162591772,123233.26162591772,Bittensor,AI,44.85465512228576,BT
2023-05-26,0.0,80559.00496743132,80559.00496743132,Bittensor,AI,46.44068138096918,BT
2023-05-27,0.0,191573.00514268028,191573.00514268028,Bittensor,AI,58.429045356565794,BT
2023-05-28,0.0,242871.615038072,242871.615038072,Bittensor,AI,63.97216878580405,BT
2023-05-29,0.0,155150.01338919686,155150.01338919686,Bittensor,AI,63.28454376803261,BT
2023-05-30,0.0,525074.3128820055,525074.3128820055,Bittensor,AI,67.03937800695462,BT
2023-05-31,0.0,690020.6629675508,690020.6629675508,Bittensor,AI,62.5824346853619,BT
2023-06-01,0.0,690945.4256070434,690945.4256070434,Bittensor,AI,59.02297709228804,BT
2023-06-02,0.0,634246.57034966,634246.57034966,Bittensor,AI,54.622779288975465,BT
2023-06-03,0.0,810245.4047530504,810245.4047530504,Bittensor,AI,63.34338576429661,BT
2023-06-04,0.0,828681.828676854,828681.828676854,Bittensor,AI,61.82436648284247,BT
2023-06-05,0.0,814732.6568456572,814732.6568456572,Bittensor,AI,58.037127567328255,BT
2023-06-06,0.0,870700.3714022824,870700.3714022824,Bittensor,AI,50.73204627677672,BT
2023-06-07,0.0,803635.2226245773,803635.2226245773,Bittensor,AI,54.78527713149818,BT
2023-06-08,0.0,746805.1281536686,746805.1281536686,Bittensor,AI,49.66960106631025,BT
2023-06-09,0.0,683914.525864117,683914.525864117,Bittensor,AI,50.76269670356738,BT
2023-06-10,0.0,833312.6794268432,833312.6794268432,Bittensor,AI,50.86307349466312,BT
2023-06-11,0.0,802169.0036894619,802169.0036894619,Bittensor,AI,44.923107503491565,BT
2023-06-12,0.0,798262.0102572475,798262.0102572475,Bittensor,AI,50.29865065272969,BT
2023-06-13,0.0,712467.7520963241,712467.7520963241,Bittensor,AI,52.81554135052995,BT
2023-06-14,0.0,897735.2276442879,897735.2276442879,Bittensor,AI,54.41344912884043,BT
2023-06-15,0.0,834385.4615915874,834385.4615915874,Bittensor,AI,54.078807177912566,BT
2023-06-16,0.0,968098.387626738,968098.387626738,Bittensor,AI,48.96211898713857,BT
2023-06-17,0.0,733813.2254447644,733813.2254447644,Bittensor,AI,54.11963487750399,BT
2023-06-18,0.0,817700.4301510581,817700.4301510581,Bittensor,AI,54.32949935719353,BT
2023-06-19,0.0,788189.5255634122,788189.5255634122,Bittensor,AI,49.89728664301715,BT
2023-06-20,0.0,325393.17116861546,325393.17116861546,Bittensor,AI,52.64973817291857,BT
2023-06-21,0.0,192648.785270658,192648.785270658,Bittensor,AI,52.20305710317479,BT
2023-06-22,0.0,245727.7653068188,245727.7653068188,Bittensor,AI,58.88002952724048,BT
2023-06-23,0.0,296586.6190523259,296586.6190523259,Bittensor,AI,51.9888834942408,BT
2023-06-24,0.0,214737.8723165689,214737.8723165689,Bittensor,AI,52.64086542079213,BT
2023-06-25,0.0,183379.13699407145,183379.13699407145,Bittensor,AI,51.13284273902215,BT
2023-06-26,0.0,127180.88160408624,127180.88160408624,Bittensor,AI,50.17971136149908,BT
2023-06-27,0.0,190454.4804304921,190454.4804304921,Bittensor,AI,47.33970594765235,BT
2023-06-28,0.0,254317.8376320604,254317.8376320604,Bittensor,AI,48.7384636909376,BT
2023-06-29,0.0,200339.16136276364,200339.16136276364,Bittensor,AI,49.46103215714814,BT
2023-06-30,0.0,276127.10522492405,276127.10522492405,Bittensor,AI,50.389901478545895,BT
2023-07-01,0.0,414457.86581799673,414457.86581799673,Bittensor,AI,50.5227946583036,BT
2023-07-02,0.0,380045.7793562573,380045.7793562573,Bittensor,AI,47.88041945203121,BT
2023-07-03,0.0,417616.6373884573,417616.6373884573,Bittensor,AI,46.80331772327069,BT
2023-07-04,0.0,401167.7296281931,401167.7296281931,Bittensor,AI,47.899616026529806,BT
2023-07-05,0.0,409970.90315939183,409970.90315939183,Bittensor,AI,46.14500327344958,BT
2023-07-06,0.0,443063.78774607385,443063.78774607385,Bittensor,AI,47.822183286034566,BT
2023-07-07,0.0,431532.7597743553,431532.7597743553,Bittensor,AI,48.60107877758596,BT
2023-07-08,0.0,402378.7687726065,402378.7687726065,Bittensor,AI,49.18470524778608,BT
2023-07-09,0.0,417829.7190656747,417829.7190656747,Bittensor,AI,52.97428913193171,BT
2023-07-10,0.0,422520.4879634524,422520.4879634524,Bittensor,AI,50.18180501486272,BT
2023-07-11,0.0,501274.7382455007,501274.7382455007,Bittensor,AI,55.67772453513048,BT
2023-07-12,0.0,511363.71095155727,511363.71095155727,Bittensor,AI,60.8972699023559,BT
2023-07-13,0.0,538512.0108670787,538512.0108670787,Bittensor,AI,68.33652335332826,BT
2023-07-14,0.0,641374.7191986053,641374.7191986053,Bittensor,AI,71.58330916318377,BT
2023-07-15,0.0,652697.7534797107,652697.7534797107,Bittensor,AI,67.7306502045485,BT
2023-07-16,0.0,609563.7162666874,609563.7162666874,Bittensor,AI,67.44857197778174,BT
2023-07-17,0.0,654634.9305490404,654634.9305490404,Bittensor,AI,63.91624935372416,BT
2023-07-18,0.0,707899.0661643853,707899.0661643853,Bittensor,AI,66.47519744755708,BT
2023-07-19,0.0,862419.8875336642,862419.8875336642,Bittensor,AI,71.23070202533228,BT
2023-07-20,0.0,778042.4195937883,778042.4195937883,Bittensor,AI,75.50711608990825,BT
2023-07-21,0.0,674700.059110863,674700.059110863,Bittensor,AI,71.02395225060225,BT
2023-07-22,0.0,857303.0238322456,857303.0238322456,Bittensor,AI,80.55382544500533,BT
2023-07-23,0.0,860192.0260710446,860192.0260710446,Bittensor,AI,83.7909460449891,BT
2023-07-24,0.0,1137400.8153375387,1137400.8153375387,Bittensor,AI,83.58399209243119,BT
2023-07-25,0.0,965368.1265332652,965368.1265332652,Bittensor,AI,86.89625890282215,BT
2023-07-26,0.0,788930.6369748375,788930.6369748375,Bittensor,AI,86.07221812279518,BT
2023-07-27,0.0,805609.6690737446,805609.6690737446,Bittensor,AI,86.24239962245599,BT
2023-07-28,0.0,726722.443048124,726722.443048124,Bittensor,AI,82.88635985219554,BT
2023-07-29,0.0,514509.8365010798,514509.8365010798,Bittensor,AI,81.10581698170587,BT
2023-07-30,0.0,374364.7551008206,374364.7551008206,Bittensor,AI,80.44160998077218,BT
2023-07-31,0.0,479498.8683284298,479498.8683284298,Bittensor,AI,74.59970953767127,BT
2023-08-01,0.0,750831.0641630304,750831.0641630304,Bittensor,AI,68.68869084052646,BT
2023-08-02,0.0,515896.0914691844,515896.0914691844,Bittensor,AI,73.04008967487056,BT
2023-08-03,0.0,459148.7215465183,459148.7215465183,Bittensor,AI,67.19801348406389,BT
2023-08-04,0.0,511468.3100983757,511468.3100983757,Bittensor,AI,66.84776308222484,BT
2023-08-05,0.0,421073.714787561,421073.714787561,Bittensor,AI,64.45315938240115,BT
2023-08-06,0.0,515249.2048064259,515249.2048064259,Bittensor,AI,61.43591006531627,BT
2023-08-07,0.0,456886.8949369827,456886.8949369827,Bittensor,AI,64.32343477490181,BT
2023-08-08,0.0,461369.1805103079,461369.1805103079,Bittensor,AI,64.80246991476514,BT
2023-08-09,0.0,471770.49035868497,471770.49035868497,Bittensor,AI,65.70420316973724,BT
2023-08-10,0.0,511600.5793038857,511600.5793038857,Bittensor,AI,68.50114538273304,BT
2023-08-11,0.0,483030.6470487169,483030.6470487169,Bittensor,AI,68.19037255254797,BT
2023-08-12,0.0,451486.53569835913,451486.53569835913,Bittensor,AI,65.17378946667188,BT
2023-08-13,0.0,477478.46739415935,477478.46739415935,Bittensor,AI,65.1683589711077,BT
2023-08-14,0.0,481954.5929476138,481954.5929476138,Bittensor,AI,64.27215032326868,BT
2023-08-15,0.0,420872.48948985565,420872.48948985565,Bittensor,AI,62.85009953255032,BT
2023-08-16,0.0,520649.53968094336,520649.53968094336,Bittensor,AI,63.607528955261856,BT
2023-08-17,0.0,416133.8087604012,416133.8087604012,Bittensor,AI,60.61930610790798,BT
2023-08-18,0.0,301782.3225427983,301782.3225427983,Bittensor,AI,59.24760712641796,BT
2023-08-19,0.0,267284.3062266205,267284.3062266205,Bittensor,AI,64.5267010725772,BT
2023-08-20,0.0,339229.42104807246,339229.42104807246,Bittensor,AI,64.21615865261349,BT
2023-08-21,0.0,206478.3081951392,206478.3081951392,Bittensor,AI,62.05992334895684,BT
2023-08-22,0.0,210536.32146300963,210536.32146300963,Bittensor,AI,63.57976698784617,BT
2023-08-23,0.0,179444.7354352608,179444.7354352608,Bittensor,AI,61.56740412158169,BT
2023-08-24,0.0,204805.67286974864,204805.67286974864,Bittensor,AI,61.27659920708597,BT
2023-08-25,0.0,211121.2443082576,211121.2443082576,Bittensor,AI,59.98700345028347,BT
2023-08-26,0.0,197807.57792966696,197807.57792966696,Bittensor,AI,61.04057831004591,BT
2023-08-27,0.0,111637.32096402496,111637.32096402496,Bittensor,AI,60.07952893574131,BT
2023-08-28,0.0,172984.05009480246,172984.05009480246,Bittensor,AI,60.48749980931419,BT
2023-08-29,0.0,847863.5456420259,847863.5456420259,Bittensor,AI,59.50699583327499,BT
2023-08-30,0.0,865449.3286174223,865449.3286174223,Bittensor,AI,60.98797829663155,BT
2023-08-31,0.0,1288994.5415133548,1288994.5415133548,Bittensor,AI,55.9571215558842,BT
2023-09-01,0.0,964541.4783505966,964541.4783505966,Bittensor,AI,55.28109720731037,BT
2023-09-02,0.0,1739236.9709762868,1739236.9709762868,Bittensor,AI,50.92369589688213,BT
2023-09-03,0.0,1164618.1703606262,1164618.1703606262,Bittensor,AI,50.34670885279222,BT
2023-09-04,0.0,679053.5993418361,679053.5993418361,Bittensor,AI,54.99405587904072,BT
2023-09-05,0.0,521531.9308096399,521531.9308096399,Bittensor,AI,54.74449856104589,BT
2023-09-06,0.0,1017735.6856124809,1017735.6856124809,Bittensor,AI,52.95604613569271,BT
2023-09-07,0.0,867849.453554326,867849.453554326,Bittensor,AI,50.36346024044938,BT
2023-09-08,0.0,877151.5254968947,877151.5254968947,Bittensor,AI,53.11627944767218,BT
2023-09-09,0.0,534422.410601729,534422.410601729,Bittensor,AI,52.34187688961919,BT
2023-09-10,0.0,500143.0870730892,500143.0870730892,Bittensor,AI,50.892258763745815,BT
2023-09-11,0.0,885870.0384716031,885870.0384716031,Bittensor,AI,49.800174285483465,BT
2023-09-12,0.0,904160.3566063766,904160.3566063766,Bittensor,AI,47.28066965651843,BT
2023-09-13,0.0,856241.516792165,856241.516792165,Bittensor,AI,50.56164917173693,BT
2023-09-14,0.0,816521.5569413722,816521.5569413722,Bittensor,AI,48.90414066429878,BT
2023-09-15,0.0,697877.8335849947,697877.8335849947,Bittensor,AI,51.62758833396541,BT
2023-09-16,0.0,683187.2166376925,683187.2166376925,Bittensor,AI,54.149759233844776,BT
2023-09-17,0.0,907446.7346729992,907446.7346729992,Bittensor,AI,56.3160581700118,BT
2023-09-18,0.0,634304.2902162494,634304.2902162494,Bittensor,AI,54.7849807264713,BT
2023-09-19,0.0,643525.6126870178,643525.6126870178,Bittensor,AI,53.95561280167647,BT
2023-09-20,0.0,860852.9623310461,860852.9623310461,Bittensor,AI,52.58576903932897,BT
2023-09-21,0.0,702268.3523484851,702268.3523484851,Bittensor,AI,52.015703924478814,BT
2023-09-22,0.0,611100.7473124578,611100.7473124578,Bittensor,AI,51.40383082018914,BT
2023-09-23,0.0,495334.97486542223,495334.97486542223,Bittensor,AI,51.936767104302746,BT
2023-09-24,0.0,786532.6644531713,786532.6644531713,Bittensor,AI,53.8345719597061,BT
2023-09-25,0.0,540072.557409067,540072.557409067,Bittensor,AI,54.0473073740642,BT
2023-09-26,0.0,647713.9095996576,647713.9095996576,Bittensor,AI,55.57395158495129,BT
2023-09-27,0.0,1116002.8464838136,1116002.8464838136,Bittensor,AI,58.668965481707005,BT
2023-09-28,0.0,690872.8097788843,690872.8097788843,Bittensor,AI,56.10362135512642,BT
2023-09-29,0.0,583602.6289169404,583602.6289169404,Bittensor,AI,56.67169690002691,BT
2023-09-30,0.0,964355.0685351568,964355.0685351568,Bittensor,AI,55.501122639031344,BT
2023-10-01,0.0,579997.193444939,579997.193444939,Bittensor,AI,55.12895196810878,BT
2023-10-02,0.0,570195.8000510954,570195.8000510954,Bittensor,AI,54.87379681066906,BT
2023-10-03,0.0,939806.985223746,939806.985223746,Bittensor,AI,52.32211002625986,BT
2023-10-04,0.0,1114616.256168157,1114616.256168157,Bittensor,AI,52.87154923675581,BT
2023-10-05,0.0,588629.6981292996,588629.6981292996,Bittensor,AI,52.85315486595532,BT
2023-10-06,0.0,664700.9392634953,664700.9392634953,Bittensor,AI,51.780492662086814,BT
2023-10-07,0.0,954475.2221555694,954475.2221555694,Bittensor,AI,52.42285790552857,BT
2023-10-08,0.0,611346.9147848345,611346.9147848345,Bittensor,AI,50.95478090644742,BT
2023-10-09,0.0,639453.9805146976,639453.9805146976,Bittensor,AI,48.8783318344394,BT
2023-10-10,0.0,938872.0600845148,938872.0600845148,Bittensor,AI,49.87546987079691,BT
2023-10-11,0.0,676666.7676988445,676666.7676988445,Bittensor,AI,50.36162770106522,BT
2023-10-12,0.0,499742.3415530384,499742.3415530384,Bittensor,AI,48.994786071846434,BT
2023-10-13,0.0,424760.6110611437,424760.6110611437,Bittensor,AI,48.617278982319135,BT
2023-10-14,0.0,372559.9253827031,372559.9253827031,Bittensor,AI,48.981587651086166,BT
2023-10-15,0.0,489554.7240753801,489554.7240753801,Bittensor,AI,48.41836905292241,BT
2023-10-16,0.0,478403.3282617483,478403.3282617483,Bittensor,AI,48.20265696390887,BT
2023-10-17,0.0,961118.9376658744,961118.9376658744,Bittensor,AI,47.6477735659322,BT
2023-10-18,0.0,651381.082427104,651381.082427104,Bittensor,AI,48.8796950301237,BT
2023-10-19,0.0,509666.7065115048,509666.7065115048,Bittensor,AI,47.90883462886084,BT
2023-10-20,0.0,719347.9101801638,719347.9101801638,Bittensor,AI,46.44169129822645,BT
2023-10-21,0.0,774397.8400526376,774397.8400526376,Bittensor,AI,49.39796752810864,BT
2023-10-22,0.0,1063987.7269415525,1063987.7269415525,Bittensor,AI,50.43875439400608,BT
2023-10-23,0.0,804451.0544786543,804451.0544786543,Bittensor,AI,51.57488377327972,BT
2023-10-24,0.0,1358457.2236410887,1358457.2236410887,Bittensor,AI,51.36191086259065,BT
2023-10-25,0.0,5336602.056947962,5336602.056947962,Bittensor,AI,66.9377611681067,BT
2023-10-26,0.0,3388413.041409729,3388413.041409729,Bittensor,AI,71.12968973554068,BT
2023-10-27,0.0,2095251.8323431453,2095251.8323431453,Bittensor,AI,69.42377456618618,BT
2023-10-28,0.0,1515438.6380193166,1515438.6380193166,Bittensor,AI,69.621866553453,BT
2023-10-29,0.0,3160464.1001903526,3160464.1001903526,Bittensor,AI,75.0862004487956,BT
2023-10-30,0.0,1666693.7135056846,1666693.7135056846,Bittensor,AI,79.78366244397108,BT
2023-10-31,0.0,1883606.5158472755,1883606.5158472755,Bittensor,AI,81.94569206665318,BT
2023-11-01,0.0,2157138.868743556,2157138.868743556,Bittensor,AI,85.1576999651454,BT
2023-11-02,0.0,2640765.777914945,2640765.777914945,Bittensor,AI,86.83019225303116,BT
2023-11-03,0.0,3220360.186583304,3220360.186583304,Bittensor,AI,91.38985556286502,BT
2023-11-04,0.0,2747428.608760477,2747428.608760477,Bittensor,AI,89.16548002495765,BT
2023-11-05,0.0,2713546.2750943885,2713546.2750943885,Bittensor,AI,95.91224741297296,BT
2023-11-06,0.0,4440029.7549496535,4440029.7549496535,Bittensor,AI,110.89121077769852,BT
2023-11-07,0.0,9132285.35305974,9132285.35305974,Bittensor,AI,132.0532468769647,BT
2023-11-08,0.0,5884376.674873287,5884376.674873287,Bittensor,AI,128.3223926073454,BT
2023-11-09,0.0,5672511.257495523,5672511.257495523,Bittensor,AI,137.84598514301152,BT
2023-11-10,0.0,6809759.903099583,6809759.903099583,Bittensor,AI,129.88553526564226,BT
2023-11-11,0.0,5043849.039925622,5043849.039925622,Bittensor,AI,133.61373111098737,BT
2023-11-12,0.0,5611113.821668723,5611113.821668723,Bittensor,AI,151.11768980967005,BT
2023-11-13,0.0,2880264.706962821,2880264.706962821,Bittensor,AI,147.75265382775774,BT
2023-11-14,0.0,5114407.040409659,5114407.040409659,Bittensor,AI,143.0598757413908,BT
2023-11-15,0.0,6010524.161832929,6010524.161832929,Bittensor,AI,136.71349395297355,BT
2023-11-16,0.0,7110714.716630905,7110714.716630905,Bittensor,AI,166.17660491990043,BT
2023-11-17,902684990.6951925,6080982.456521865,6080982.456521865,Bittensor,AI,161.06446912857828,BT
2023-11-18,1103883903.32812,7309557.66915245,7309557.66915245,Bittensor,AI,195.24108235921312,BT
2023-11-19,1321904140.0919774,22043164.73613672,22043164.73613672,Bittensor,AI,231.772395472506,BT
2023-11-20,1446379637.6441004,17679572.583306078,17679572.583306078,Bittensor,AI,253.60457224324983,BT
2023-11-21,1622143418.923539,22624054.679337163,22624054.679337163,Bittensor,AI,286.7420828466604,BT
2023-11-22,1269289506.9030683,20817674.190414347,20817674.190414347,Bittensor,AI,226.65894993342505,BT
2023-11-23,1350325204.2353263,13719647.621184403,13719647.621184403,Bittensor,AI,239.42019862389407,BT
2023-11-24,1344414026.1408615,6460987.7105677705,6460987.7105677705,Bittensor,AI,238.04606254432417,BT
2023-11-25,1590719776.6898017,9477757.56035589,9477757.56035589,Bittensor,AI,281.3464803633496,BT
2023-11-26,1561912623.1488612,11179845.202409867,11179845.202409867,Bittensor,AI,276.64896924236695,BT
2023-11-27,1517720318.1824584,7156404.970993976,7156404.970993976,Bittensor,AI,268.4099672896376,BT
2023-11-28,1381303276.184301,8530709.41711054,8530709.41711054,Bittensor,AI,244.9978867484706,BT
2023-11-29,1413626998.8276618,6265268.959670206,6265268.959670206,Bittensor,AI,246.05997581032088,BT
2023-11-30,1419701107.0357602,5885521.377890171,5885521.377890171,Bittensor,AI,246.98077196730583,BT
2023-12-01,1670269951.0912194,9434734.041834028,9434734.041834028,Bittensor,AI,288.3020602956396,BT
2023-12-02,1714028147.2183657,10269546.49886186,10269546.49886186,Bittensor,AI,297.799283315985,BT
2023-12-03,1723981564.192111,6729013.216786055,6729013.216786055,Bittensor,AI,300.0385043877701,BT
2023-12-04,1961380835.018876,15999299.140380029,15999299.140380029,Bittensor,AI,339.0092636266067,BT
2023-12-05,1996654003.873752,74268725.96113774,74268725.96113774,Bittensor,AI,347.1231067775276,BT
2023-12-06,1950348127.4061368,10997522.774391646,10997522.774391646,Bittensor,AI,340.638709666598,BT
2023-12-07,1911117440.9437344,9117162.864005435,9117162.864005435,Bittensor,AI,330.19826311284305,BT
2023-12-08,1850248987.881792,7249426.826730303,7249426.826730303,Bittensor,AI,319.4333770761692,BT
2023-12-09,2031720606.981671,10040109.221262325,10040109.221262325,Bittensor,AI,350.1806496814646,BT
2023-12-10,1926847401.039904,5675886.55763295,5675886.55763295,Bittensor,AI,336.81734984302767,BT
2023-12-11,2006398492.211979,4665386.492862138,4665386.492862138,Bittensor,AI,344.43368199666764,BT
2023-12-12,1864846205.2050865,8967155.416657552,8967155.416657552,Bittensor,AI,323.21703929803994,BT
2023-12-13,1899831169.904448,6465168.728733919,6465168.728733919,Bittensor,AI,325.0589739086951,BT
2023-12-14,1915473717.746468,9174654.343003402,9174654.343003402,Bittensor,AI,331.0847809966223,BT
2023-12-15,2198231979.641035,14687998.45761099,14687998.45761099,Bittensor,AI,376.48102305776297,BT
2023-12-16,2038707790.316916,8617163.504212262,8617163.504212262,Bittensor,AI,348.0501323376617,BT
2023-12-17,1959975834.034191,6423335.68695305,6423335.68695305,Bittensor,AI,335.89640298163147,BT
2023-12-18,1842937364.259441,6579034.782717075,6579034.782717075,Bittensor,AI,313.80642153439067,BT
2023-12-19,1920118651.5449831,9067271.267155273,9067271.267155273,Bittensor,AI,327.7848607694616,BT
2023-12-20,1840163864.031554,5999513.120828288,5999513.120828288,Bittensor,AI,312.9568457436868,BT
2023-12-21,1824491099.3071573,9086225.84222106,9086225.84222106,Bittensor,AI,310.16248635514387,BT
2023-12-22,1783023056.6956775,10807588.307889652,10807588.307889652,Bittensor,AI,303.7907773273116,BT
2023-12-23,1632081442.3099265,3559380.558158951,3559380.558158951,Bittensor,AI,276.7782654279524,BT
2023-12-24,1661390347.814055,7748709.646936923,7748709.646936923,Bittensor,AI,281.6043809354094,BT
2023-12-25,1608796915.9116764,2724202.8466640334,2724202.8466640334,Bittensor,AI,275.5030885986541,BT
2023-12-26,1604877068.824286,5551770.842535886,5551770.842535886,Bittensor,AI,271.77375747716013,BT
2023-12-27,1519448668.375267,2386367.655815274,2386367.655815274,Bittensor,AI,259.8969831839368,BT
2023-12-28,1878762368.8873768,10601991.39863685,10601991.39863685,Bittensor,AI,315.3401077408127,BT
2023-12-29,1804409357.693796,6052998.539292949,6052998.539292949,Bittensor,AI,304.1117599391185,BT
2023-12-30,1629203163.9421227,10158021.009210212,10158021.009210212,Bittensor,AI,276.88193083206886,BT
2023-12-31,1638962542.3869808,3626032.8042025855,3626032.8042025855,Bittensor,AI,278.27189397542713,BT
2024-01-01,1577096829.8454704,2599944.31497409,2599944.31497409,Bittensor,AI,265.6513178119555,BT
2024-01-02,1625506537.775424,5785008.243255361,5785008.243255361,Bittensor,AI,271.11461378172106,BT
2024-01-03,1579202205.0562055,6494653.137806338,6494653.137806338,Bittensor,AI,264.830960048965,BT
2024-01-04,1468600940.9809785,7057964.415438986,7057964.415438986,Bittensor,AI,245.84271002752536,BT
2024-01-05,1529018364.445572,5972526.645993457,5972526.645993457,Bittensor,AI,256.06191268692044,BT
2024-01-06,1456733539.6962624,4925748.3224631455,4925748.3224631455,Bittensor,AI,241.5439476891432,BT
2024-01-07,1416125046.2840338,4856231.903822949,4856231.903822949,Bittensor,AI,238.59652780814355,BT
2024-01-08,1308936355.9993472,5437623.234671522,5437623.234671522,Bittensor,AI,218.69949939955,BT
2024-01-09,1522535846.5589757,15398098.7455432,15398098.7455432,Bittensor,AI,251.974641362208,BT
2024-01-10,1451231406.330316,4417099.647960272,4417099.647960272,Bittensor,AI,242.32451531437013,BT
2024-01-11,1398514998.0860033,14536768.862323076,14536768.862323076,Bittensor,AI,239.486061686198,BT
2024-01-12,1408525541.2390025,6425198.744660271,6425198.744660271,Bittensor,AI,232.9853670139877,BT
2024-01-13,1311836352.6792622,6152609.059784678,6152609.059784678,Bittensor,AI,221.973472909955,BT
2024-01-14,1394451140.5231955,5720378.847899459,5720378.847899459,Bittensor,AI,229.44448448571023,BT
2024-01-15,1315838375.7581496,3730974.4704852686,3730974.4704852686,Bittensor,AI,219.6263297649378,BT
2024-01-16,1342052614.8554835,4052528.997433595,4052528.997433595,Bittensor,AI,221.3270652523508,BT
2024-01-17,1562745648.6976292,9652689.073251491,9652689.073251491,Bittensor,AI,256.5061540269621,BT
2024-01-18,1612224342.886055,7588077.718054356,7588077.718054356,Bittensor,AI,265.6172498944615,BT
2024-01-19,1535620982.1504629,7601625.080057954,7601625.080057954,Bittensor,AI,254.30329544622447,BT
2024-01-20,1492284328.3412905,6764864.919248942,6764864.919248942,Bittensor,AI,245.9698579228101,BT
2024-01-21,1527540308.479906,3173192.1401399407,3173192.1401399407,Bittensor,AI,250.77252609576885,BT
2024-01-22,1553064640.7961135,1342680.4806790536,1342680.4806790536,Bittensor,AI,255.115550509399,BT
2024-01-23,1512396032.7051923,7247738.320680803,7247738.320680803,Bittensor,AI,249.25958901168104,BT
2024-01-24,1633237237.1354003,9890586.397918656,9890586.397918656,Bittensor,AI,268.86527063684525,BT
2024-01-25,1953346703.330649,17689760.330896296,17689760.330896296,Bittensor,AI,324.91033929109926,BT
2024-01-26,2002947779.1642544,18352823.648939263,18352823.648939263,Bittensor,AI,326.7697162358804,BT
2024-01-27,2091057992.569621,9540321.73677292,9540321.73677292,Bittensor,AI,343.2167740468379,BT
2024-01-28,2206249070.513753,8028776.204492274,8028776.204492274,Bittensor,AI,359.63726909763574,BT
2024-01-29,2167894388.1898994,11338270.410657745,11338270.410657745,Bittensor,AI,357.04573906575274,BT
2024-01-30,2422443377.490879,13469079.258846676,13469079.258846676,Bittensor,AI,391.6848259925336,BT
2024-01-31,2588675519.236298,37232746.62849729,37232746.62849729,Bittensor,AI,421.8847870234796,BT
2024-02-01,2908026137.636922,22379200.36459045,22379200.36459045,Bittensor,AI,469.584596255366,BT
2024-02-02,2753504258.5717106,19702694.45855103,19702694.45855103,Bittensor,AI,447.6232657841056,BT
2024-02-03,2661881585.6535883,13697436.364928313,13697436.364928313,Bittensor,AI,431.5496535510464,BT
